Store,Product,Price
eMAG,"Laptop Lenovo IdeaPad Slim 5 14IRH10 cu procesor Intel® Core™ i5-13420H pana la 4.6GHz, 14"" WUXGA, IPS, 16GB DDR5 RAM, 512GB SSD, Intel® UHD Graphics, No OS, Luna Grey","2.986,32"
eMAG,"Laptop ASUS TUF Gaming F16 FX608JHR-RV063MXM, Intel Core i7-14650HX, 16 inch, RAM 32GB, SSD 512GB, nVidia GeForce RTX 5050 8GB, No OS, Jaeger Gray","6.993,80"
eMAG,"Laptop ASUS TUF Gaming F16 FX608JHR-RV063MXM, Intel Core i7-14650HX, 16 inch, RAM 32GB, SSD 512GB, nVidia GeForce RTX 5050 8GB, No OS, Jaeger Gray","6.993,80"
eMAG,"Laptop Lenovo IdeaPad Slim 3 14AHP10 cu procesor AMD Ryzen™ 7 8840HS pana la 5.1GHz, 14"" WUXGA, OLED, 16GB DDR5 RAM, 1TB SSD, AMD Radeon™ 780M Graphics, No OS, Luna Grey","3.569,50"
eMAG,"Laptop Lenovo IdeaPad Slim 3 14AHP10 cu procesor AMD Ryzen™ 7 8840HS pana la 5.1GHz, 14"" WUXGA, OLED, 16GB DDR5 RAM, 1TB SSD, AMD Radeon™ 780M Graphics, No OS, Luna Grey","3.569,50"
eMAG,"Laptop Dell Latitude 5420 cu procesor Intel Core i5-1145G7 pana la 4.40 Ghz, Memorie 16 GB DDR4, 512 GB NVME, Video Integrat Intel Iris Xe Graphics, Display 14"", Windows 11 Pro","3.299,98"
eMAG,"Laptop Dell Latitude 5420 cu procesor Intel Core i5-1145G7 pana la 4.40 Ghz, Memorie 16 GB DDR4, 512 GB NVME, Video Integrat Intel Iris Xe Graphics, Display 14"", Windows 11 Pro","3.299,98"
eMAG,"Laptop Lenovo Yoga 7 2-in-1 14AGP11 cu procesor AMD Ryzen™ AI 7 445 pana la 4.6GHz, 14"" WUXGA, OLED, Touch, 32GB LPDDR5x RAM, 1TB SSD, AMD Radeon™ 840M Graphics, No OS, Seashell, 3y on-site Premium Care","5.799,99"
eMAG,"Laptop Lenovo Yoga 7 2-in-1 14AGP11 cu procesor AMD Ryzen™ AI 7 445 pana la 4.6GHz, 14"" WUXGA, OLED, Touch, 32GB LPDDR5x RAM, 1TB SSD, AMD Radeon™ 840M Graphics, No OS, Seashell, 3y on-site Premium Care","5.799,99"
eMAG,"Apple MacBook Air 13'' cu procesor Apple M5, 10 nuclee CPU, 8 nuclee GPU, 16GB RAM, 512GB SSD, Silver, Tastatura Internationala","6.399,99"
eMAG,"Apple MacBook Air 13'' cu procesor Apple M5, 10 nuclee CPU, 8 nuclee GPU, 16GB RAM, 512GB SSD, Silver, Tastatura Internationala","6.399,99"
