Store,Product,Price
eMAG,"Laptop HP 17-cn3005nq cu procesor Intel® Core™ i5-1334U pana la 4.6GHz, 17.3'', Full HD, IPS, 16GB RAM, 512GB SSD, Intel® Iris® Xe, Free DOS, Black","2.599,99"
eMAG,"Laptop HP EliteBook 8 G1i, 16 inch, Intel Core Ultra 7 255H 16 C / 26 T, 2.5 GHz - 5.1 GHz, 24 MB cache, 28 W, 32 GB RAM, 1 TB SSD, Intel Graphics, Windows 11 Pro","8.291,46"
eMAG,"Laptop Gaming ASUS TUF F17 FX707VJ cu procesor Intel® Core™ 5 210H pana la 4.8GHz, 17.3'', Full HD, 144Hz, IPS, 16GB DDR4 RAM, 1TB SSD, NVIDIA® GeForce RTX™ 3050 6GB GDDR6, No OS, Mecha Gray","4.199,99"
eMAG,"Laptop Lenovo V15 G5 IRL cu procesor Intel® Core i7-13620H pana la 4.9GHZ, 15.6"" Full HD, IPS, 32GB DDR5 RAM, 1TB SSD, Intel® UHD Graphics, No OS, Business Black","3.749,99"
eMAG,"Laptop Acer Aspire Lite 15 AL15-72P-71X1 cu procesor Intel® Core™ i7-13620H up to 4.90 GHz, 15.6'', Full HD, IPS, 16GB DDR5 RAM, 1TB SSD, Intel® UHD Graphics, No OS, Pure Silver","3.099,99"
eMAG,"Laptop Acer Aspire Lite 15 cu procesor Intel® Celeron® N4500 pana la 2.8GHz, 15.6'', Full HD, IPS, 8GB LPDDR4X, 256GB SSD, Intel® UHD Graphic, No OS, Pure Silver","1.299,99"
eMAG,"Laptop Gaming ASUS ROG Strix G18 G814PM cu procesor AMD Ryzen™ 9 8940HX pana la 5.3GHz, 18'', Full HD+, WUXGA, 144Hz, IPS, 32GB DDR5 RAM, 1TB SSD, NVIDIA® GeForce RTX™ 5060 8GB GDDR7, No OS, Eclipse Gray","9.299,99"
eMAG,"Laptop ASUS Vivobook 16 A1605VA cu procesor Intel® Core™ i5-13420H pana la 4.6GHz, 16'', WUXGA, IPS, 16GB DDR4 RAM, 1TB SSD, Intel® UHD Graphics, No OS, Indie Black","2.899,99"
eMAG,"Laptop Lenovo IdeaPad Slim 5 15ARP10 cu procesor AMD Ryzen™ 7 7735HS pana la 4.75GHz, 15.3"" WUXGA, IPS, 16GB LPDDR5x RAM, 512GB SSD, AMD Radeon™ 680M Graphics, No OS, Seafoam Green","2.849,99"
eMAG,"Laptop HP 250R G10, 15.6 inch 1920x1080, Intel Core 5 -120U 10 C / 12 T, 5.0 GHz, 12 MB cache, 15 W, 16 GB DDR4, 512 GB SSD, Intel Graphics, Windows 11 Pro, Tastatura International, Argintiu","3.997,49"
eMAG,"Laptop Apple MacBook Air 15"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 16GB RAM, 512GB, Sky Blue, Tastatura Internationala, Manual RO","6.399,99"
eMAG,"Laptop Gaming Acer Nitro V 15 ANV15-52-54CB cu procesor Intel® Core™ i5-13420H pana la 4.7GHz, 15.6"" Full HD, IPS, 165Hz, 16GB DDR4 RAM, 1TB SSD. NVIDIA® GeForce RTX™ 5050 8GB GDDR7, No OS, Obsidian Black","4.799,99"
eMAG,"Apple MacBook Air 13'' cu procesor Apple M5, 10 nuclee CPU, 10 nuclee GPU, 16GB RAM, 1TB SSD, Silver , Tastatura Internationala, Manual RO","7.399,99"
